App,Package,Start Time,Duration,Filename
"System",,"Jun 7, 2018 @ 03:41:34 PM","1h 0 min 46 sec","trepnTemp.db"

Time  [ms],"Screen State",Time  [ms],"Memory Usage [KB]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load (Normalized) [%]",
17760,1,17853,1776272,17851,0,17862,4,
17862,1,17954,1776328,17952,0,17960,6,
17960,1,18054,1776388,18053,0,18061,1,
18061,1,18155,1776512,18154,0,18163,4,
18163,1,18256,1776512,18255,0,18263,0,
18264,1,18357,1776532,18356,0,18368,6,
18368,1,18457,1776552,18456,0,18464,5,
18464,1,18558,1776656,18557,0,18562,16,
18562,1,18658,1776964,18657,0,18662,22,
18662,1,18758,1777024,18757,0,18763,29,
18763,1,18858,1777024,18858,0,18864,30,
18864,1,18960,1776796,18958,0,18966,26,
18966,1,19060,1776796,19059,0,19065,30,
19066,1,19160,1776796,19159,0,19169,30,
19169,1,19262,1776848,19261,0,19271,1,
19271,1,19362,1776900,19361,0,19370,4,
19371,1,19463,1776900,19462,0,19477,1,
19477,1,19564,1776752,19563,0,19569,9,
19569,1,19664,1776752,19663,0,19672,0,
19673,1,19765,1776752,19764,0,19772,3,
19773,1,19866,1776812,19865,0,19875,4,
19875,1,19968,1776904,19966,0,19975,1,
19975,1,20067,1776904,20066,0,20085,1,
20085,1,20169,1776552,20167,0,20176,10,
20176,1,20269,1776612,20268,0,20277,4,
20278,1,20370,1776672,20369,0,20377,1,
20377,1,20471,1776672,20470,0,20479,3,
20479,1,20571,1776664,20570,0,20578,3,
20578,1,20672,1776664,20671,0,20681,1,
20681,1,20773,1776612,20772,0,20781,3,
20781,1,20874,1776664,20873,0,20883,3,
20883,1,20975,1776664,20974,0,20990,3,
20990,1,21077,1776664,21075,0,21084,4,
21085,1,21177,1776664,21176,0,21184,4,
21185,1,21278,1776664,21277,0,21291,1,
21292,1,21382,1776788,21379,0,21387,10,
21387,1,21480,1776404,21478,0,21487,9,
21488,1,21580,1776360,21579,0,21589,7,
21589,1,21681,1776604,21680,0,21689,3,
21689,1,21781,1776664,21781,0,21787,8,
21787,1,21884,1776664,21883,0,21895,6,
21895,1,21935,1776860,21934,0,21939,9,
21940,1,22036,1776860,22035,0,22044,4,
22044,1,22137,1776860,22135,0,22144,5,
22144,1,22238,1776912,22237,0,22245,4,
22245,1,22339,1776912,22337,0,22346,3,
22346,1,22440,1776912,22438,0,22451,5,
22451,1,22543,1776604,22539,0,22550,7,
22550,1,22641,1776664,22639,0,22647,5,
22647,1,22742,1776788,22741,0,22749,4,
22749,1,22843,1776788,22841,0,22851,3,
22852,1,22944,1776788,22943,0,22949,4,
22949,1,23044,1776912,23043,0,23054,5,
23054,1,23145,1776860,23144,0,23149,5,
23150,1,23246,1776860,23245,0,23253,3,
23253,1,23347,1776916,23346,0,23355,4,
23355,1,23448,1776916,23447,0,23455,3,
23456,1,23549,1777028,23547,0,23559,3,
23559,1,23649,1777028,23648,0,23658,3,
23659,1,23750,1776852,23748,0,23754,16,
23754,1,23851,1776852,23850,0,23857,1,
23858,1,23952,1776904,23951,0,23958,4,
23959,1,24053,1776904,24051,0,24059,1,
24059,1,24153,1777028,24152,0,24160,4,
24160,1,24254,1777028,24253,0,24265,1,
24266,1,24354,1777152,24353,0,24362,2,
24362,1,24456,1777100,24454,0,24463,7,
24463,1,24556,1777164,24555,0,24561,2,
24561,1,24657,1777164,24656,0,24666,1,
24667,1,24758,1777164,24756,0,24766,7,
