App,Package,Start Time,Duration,Filename
"System",,"Jul 17, 2018 @ 04:28:31 PM","15 min 46 sec","trepnTemp.db"

Time  [ms],"Screen State",Time  [ms],"Memory Usage [KB]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load (Normalized) [%]",
26561,1,26651,1697568,26650,0,26656,25,
26656,1,26752,1697724,26751,0,26758,19,
26758,1,26854,1697724,26853,0,26864,0,
26865,1,26956,1697488,26953,0,26960,9,
26960,1,27056,1697488,27054,0,27062,1,
27062,1,27106,1697488,27105,0,27115,6,
27115,1,27206,1697728,27205,0,27210,12,
27211,1,27306,1698684,27305,0,27311,31,
27311,1,27409,1699092,27409,0,27421,40,
27422,1,27511,1709276,27510,0,27519,77,
27519,1,27611,1709604,27610,0,27620,49,
27620,1,27712,1710884,27710,0,27722,75,
27722,1,27811,1711132,27811,0,27817,44,
27818,1,27917,1712192,27913,0,27929,45,
27929,1,28013,1709852,28012,0,28019,61,
28019,1,28114,1715264,28113,0,28120,49,
28121,1,28217,1716752,28215,0,28229,63,
28230,1,28320,1729620,28317,0,28333,87,
28333,1,28419,1743996,28418,0,28434,95,
28434,1,28522,1745732,28520,0,28544,67,
28544,1,28624,1758680,28621,0,28643,82,
28644,1,28721,1764788,28721,0,28727,63,
28727,1,28822,1765036,28821,0,28829,35,
28830,1,28923,1762064,28922,0,28933,58,
28934,1,29024,1762824,29023,0,29030,48,
29031,1,29126,1762824,29125,0,29141,5,
29142,1,29227,1762824,29226,0,29234,4,
29234,1,29328,1762856,29326,0,29340,22,
29340,1,29429,1762856,29427,0,29436,11,
29436,1,29529,1763104,29528,0,29535,30,
29535,1,29631,1762240,29629,0,29665,70,
29666,1,29732,1769588,29730,0,29739,86,
29739,1,29832,1770332,29830,0,29844,49,
29844,1,29932,1773432,29931,0,29960,78,
29960,1,30033,1773452,30032,0,30042,69,
30043,1,30134,1773452,30133,0,30141,7,
30142,1,30235,1773512,30233,0,30243,8,
30243,1,30336,1773512,30334,0,30348,1,
30350,1,30436,1773592,30435,0,30441,7,
30441,1,30537,1773592,30536,0,30545,1,
30545,1,30638,1773592,30637,0,30645,4,
30645,1,30739,1773644,30737,0,30746,1,
30746,1,30839,1773628,30838,0,30846,1,
30847,1,30940,1772884,30939,0,30948,7,
30948,1,31041,1772884,31040,0,31050,3,
31050,1,31142,1772904,31140,0,31150,7,
31150,1,31243,1772904,31241,0,31250,1,
31250,1,31343,1772904,31342,0,31350,3,
31350,1,31444,1764580,31443,0,31448,5,
31448,1,31545,1764580,31544,0,31551,3,
31552,1,31646,1764640,31644,0,31653,4,
31653,1,31746,1764640,31745,0,31757,4,
31757,1,31847,1764432,31846,0,31853,5,
31854,1,31948,1764420,31946,0,31955,3,
31955,1,32048,1764480,32047,0,32055,4,
32055,1,32149,1764540,32148,0,32155,4,
32156,1,32249,1764296,32248,0,32259,11,
32259,1,32350,1764296,32348,0,32367,9,
32368,1,32450,1764420,32449,0,32470,60,
