App,Package,Start Time,Duration,Filename
"System",,"Jul 18, 2018 @ 12:45:22 AM","56 min 47 sec","trepnTemp.db"

Time  [ms],"Screen State",Time  [ms],"Memory Usage [KB]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load (Normalized) [%]",
23434,1,23527,1791244,23526,0,23531,15,
23532,1,23629,1791304,23627,0,23635,0,
23635,1,23729,1791360,23728,0,23736,3,
23736,1,23830,1791360,23829,0,23840,6,
23840,1,23931,1791420,23930,0,23938,3,
23938,1,24032,1791480,24030,0,24039,3,
24041,1,24132,1791316,24131,0,24139,5,
24139,1,24233,1791440,24232,0,24239,4,
24240,1,24334,1791440,24333,0,24340,3,
24341,1,24435,1791500,24433,0,24441,5,
24441,1,24536,1791560,24534,0,24547,4,
24548,1,24636,1791560,24635,0,24646,6,
24646,1,24737,1791620,24736,0,24745,3,
24745,1,24839,1791680,24837,0,24847,6,
24847,1,24940,1791220,24938,0,24947,13,
24947,1,25040,1791280,25038,0,25046,4,
25047,1,25141,1791340,25140,0,25147,3,
25148,1,25242,1791384,25240,0,25248,3,
25248,1,25343,1791444,25341,0,25349,6,
25349,1,25394,1791504,25392,0,25400,11,
25400,1,25493,1791504,25492,0,25501,0,
25501,1,25594,1791556,25593,0,25604,1,
25605,1,25695,1791416,25694,0,25702,8,
25702,1,25798,1791416,25796,0,25806,5,
25806,1,25897,1791476,25895,0,25907,6,
25907,1,25998,1791532,25996,0,26004,4,
26004,1,26098,1791532,26097,0,26105,2,
26105,1,26199,1791632,26198,0,26206,3,
26207,1,26300,1791632,26299,0,26308,7,
26308,1,26401,1791692,26399,0,26410,3,
26410,1,26501,1791284,26500,0,26506,10,
26507,1,26603,1791284,26601,0,26609,3,
26610,1,26704,1791344,26703,0,26713,1,
26713,1,26806,1791404,26804,0,26813,6,
26814,1,26907,1791456,26904,0,26914,5,
26914,1,27006,1791516,27005,0,27014,3,
27014,1,27107,1791576,27106,0,27115,3,
27115,1,27208,1791592,27207,0,27216,1,
27217,1,27309,1791392,27308,0,27317,7,
27318,1,27410,1791468,27409,0,27421,5,
27421,1,27510,1791468,27509,0,27522,1,
27523,1,27612,1791520,27610,0,27621,7,
27621,1,27713,1791572,27712,0,27722,4,
27722,1,27813,1791572,27812,0,27821,2,
27822,1,27914,1791572,27912,0,27922,6,
27922,1,28015,1791572,28013,0,28029,1,
28029,1,28115,1791276,28114,0,28121,6,
28122,1,28216,1791320,28215,0,28223,3,
28223,1,28317,1790592,28316,0,28324,8,
28324,1,28418,1790772,28416,0,28431,1,
28431,1,28519,1790828,28517,0,28525,1,
28526,1,28620,1791008,28618,0,28629,1,
28629,1,28721,1791076,28720,0,28728,4,
28729,1,28821,1791248,28819,0,28829,4,
28829,1,28922,1791460,28921,0,28928,6,
28928,1,29023,1791460,29022,0,29029,4,
29029,1,29123,1791520,29122,0,29133,3,
29134,1,29224,1791580,29223,0,29231,3,
29231,1,29326,1791508,29324,0,29333,4,
29333,1,29426,1791560,29425,0,29434,3,
29434,1,29527,1791612,29525,0,29534,3,
29534,1,29628,1791664,29626,0,29638,4,
29638,1,29729,1791256,29727,0,29735,9,
29736,1,29829,1791316,29828,0,29836,6,
29837,1,29932,1791316,29930,0,29940,4,
29941,1,30030,1791368,30029,0,30037,0,
30037,1,30130,1774720,30129,0,30134,19,
30135,1,30232,1774532,30230,0,30239,3,
30239,1,30333,1774584,30331,0,30340,4,
30340,1,30433,1774636,30432,0,30443,6,
30443,1,30533,1774492,30532,0,30538,7,
30538,1,30635,1774492,30634,0,30641,4,
30642,1,30736,1774492,30734,0,30742,1,
30742,1,30837,1774548,30836,0,30846,4,
30846,1,30938,1774608,30937,0,30943,4,
30943,1,31039,1774608,31038,0,31045,4,
31045,1,31140,1774676,31138,0,31146,2,
31147,1,31240,1774668,31239,0,31249,7,
31250,1,31342,1774364,31340,0,31347,13,
31347,1,31442,1774364,31441,0,31448,5,
31448,1,31543,1774364,31541,0,31550,1,
31550,1,31644,1774416,31642,0,31651,3,
31652,1,31745,1774416,31743,0,31756,4,
31756,1,31846,1774476,31845,0,31853,8,
31854,1,31946,1774528,31944,0,31953,3,
31953,1,32047,1774528,32045,0,32055,4,
32056,1,32147,1774480,32146,0,32154,7,
32154,1,32248,1774472,32247,0,32255,4,
32255,1,32349,1774532,32348,0,32356,5,
32356,1,32450,1774592,32449,0,32456,6,
32457,1,32551,1774592,32550,0,32562,3,
32563,1,32652,1774652,32650,0,32660,6,
32660,1,32753,1774704,32751,0,32761,2,
32761,1,32854,1774704,32852,0,32863,9,
32864,1,32955,1774288,32953,0,32960,7,
32960,1,33055,1774344,33054,0,33062,3,
33063,1,33156,1774456,33154,0,33162,4,
33163,1,33257,1774456,33256,0,33264,6,
33264,1,33358,1774492,33357,0,33364,4,
33364,1,33460,1774552,33458,0,33471,1,
33472,1,33560,1774604,33558,0,33565,3,
33565,1,33660,1774656,33659,0,33669,2,
33670,1,33761,1774404,33760,0,33767,7,
33768,1,33863,1773636,33862,0,33870,6,
33871,1,33963,1773692,33961,0,33969,5,
33969,1,34063,1773872,34062,0,34071,1,
34071,1,34164,1773988,34163,0,34171,3,
34172,1,34266,1774088,34264,0,34277,3,
34277,1,34366,1774256,34365,0,34373,6,
34374,1,34467,1774420,34465,0,34476,6,
34477,1,34569,1774248,34566,0,34573,13,
34573,1,34669,1774248,34668,0,34675,0,
34676,1,34769,1774304,34768,0,34776,4,
34776,1,34870,1774304,34869,0,34876,5,
34877,1,34970,1774364,34969,0,34977,4,
34978,1,35071,1774424,35070,0,35080,6,
35081,1,35172,1774424,35171,0,35180,1,
35180,1,35273,1774476,35272,0,35286,4,
35286,1,35373,1774388,35372,0,35378,13,
35378,1,35475,1774388,35473,0,35481,1,
35481,1,35575,1774388,35574,0,35582,4,
35582,1,35676,1774388,35675,0,35683,4,
35683,1,35777,1774440,35776,0,35786,3,
35786,1,35880,1774492,35876,0,35890,8,
35890,1,35978,1774492,35977,0,35985,3,
35985,1,36079,1774544,36078,0,36088,1,
36089,1,36182,1774264,36179,0,36187,12,
36188,1,36282,1774264,36280,0,36288,3,
36289,1,36382,1774264,36381,0,36389,3,
36389,1,36483,1774324,36482,0,36491,6,
36492,1,36584,1774384,36582,0,36590,1,
36590,1,36684,1774384,36683,0,36696,1,
36697,1,36785,1774444,36784,0,36792,6,
36793,1,36886,1774548,36885,0,36896,6,
36897,1,36986,1774340,36985,0,36993,7,
36993,1,37087,1774400,37086,0,37094,3,
37094,1,37188,1774388,37187,0,37194,1,
37195,1,37289,1774388,37288,0,37297,3,
37297,1,37390,1774620,37389,0,37400,3,
37401,1,37491,1774680,37489,0,37503,8,
37503,1,37590,1772444,37589,0,37596,10,
37596,1,37691,1771424,37690,0,37701,16,
37702,1,37792,1770916,37791,0,37798,15,
37798,1,37894,1770916,37892,0,37905,8,
37906,1,37994,1770916,37993,0,38000,3,
38001,1,38095,1770972,38094,0,38101,3,
38102,1,38196,1770832,38195,0,38202,1,
38202,1,38299,1770624,38296,0,38319,6,
38319,1,38396,1771248,38395,0,38403,39,
38404,1,38497,1771592,38496,0,38503,27,
38504,1,38547,1771556,38546,0,38553,35,
38553,1,38647,1771908,38647,0,38652,27,
38652,1,38748,1772028,38747,0,38753,30,
38753,1,38848,1772260,38847,0,38853,31,
38853,1,38949,1772500,38948,0,38953,30,
38954,1,39049,1772800,39048,0,39054,25,
39054,1,39149,1772820,39148,0,39155,27,
39155,1,39250,1773616,39249,0,39255,27,
39257,1,39351,1774264,39350,0,39356,40,
39356,1,39452,1770144,39451,0,39457,17,
39457,1,39554,1769416,39553,0,39563,5,
39563,1,39656,1769532,39654,0,39673,3,
39673,1,39755,1769712,39754,0,39762,2,
39762,1,39856,1769892,39854,0,39864,6,
39864,1,39957,1770048,39956,0,39964,3,
39964,1,40057,1770208,40056,0,40066,3,
40067,1,40157,1770160,40156,0,40164,9,
40165,1,40259,1770212,40258,0,40266,3,
40267,1,40360,1770232,40359,0,40366,5,
40366,1,40464,1770284,40461,0,40473,4,
40474,1,40561,1770284,40560,0,40567,1,
40568,1,40662,1770344,40661,0,40670,3,
40670,1,40763,1770396,40762,0,40770,0,
40770,1,40863,1770448,40862,0,40874,7,
40875,1,40965,1770100,40963,0,40972,9,
40972,1,41066,1770100,41064,0,41072,3,
41073,1,41165,1771536,41164,0,41169,22,
41170,1,41266,1771888,41265,0,41271,27,
41271,1,41366,1772008,41365,0,41376,28,
41376,1,41466,1772240,41466,0,41471,32,
41471,1,41567,1772604,41567,0,41572,27,
41572,1,41668,1772784,41667,0,41673,27,
41673,1,41769,1773116,41768,0,41773,36,
41774,1,41869,1773116,41868,0,41874,32,
41874,1,41970,1773232,41969,0,41975,27,
41976,1,42070,1774048,42069,0,42076,32,
42076,1,42172,1774412,42170,0,42176,29,
42177,1,42272,1771148,42271,0,42279,5,
42280,1,42373,1771208,42372,0,42382,5,
42382,1,42474,1771268,42473,0,42483,6,
42483,1,42575,1770868,42573,0,42580,10,
42581,1,42675,1770692,42674,0,42680,6,
42681,1,42777,1770692,42775,0,42784,5,
42784,1,42877,1770692,42876,0,42884,3,
42884,1,42978,1770752,42977,0,42984,6,
42985,1,43079,1770812,43078,0,43086,4,
43086,1,43180,1770768,43179,0,43187,1,
43187,1,43281,1770768,43279,0,43296,1,
43297,1,43380,1770620,43379,0,43386,12,
43386,1,43482,1770680,43481,0,43490,5,
43490,1,43582,1770732,43581,0,43589,3,
43590,1,43683,1770784,43681,0,43689,3,
43690,1,43783,1770840,43782,0,43789,3,
43789,1,43883,1770896,43882,0,43890,4,
43890,1,43983,1770936,43982,0,43987,12,
43988,1,44083,1771752,44082,0,44093,33,
44093,1,44185,1771764,44183,0,44191,34,
44191,1,44284,1772064,44283,0,44289,25,
44289,1,44384,1772184,44383,0,44389,34,
44390,1,44485,1772356,44484,0,44490,27,
44490,1,44585,1772888,44584,0,44590,27,
44591,1,44685,1772940,44684,0,44690,27,
44691,1,44786,1772992,44785,0,44791,25,
44791,1,44886,1773692,44885,0,44892,32,
44892,1,44986,1774664,44985,0,44992,34,
44992,1,45086,1769424,45085,0,45090,14,
45091,1,45187,1769364,45186,0,45194,0,
45194,1,45289,1769544,45286,0,45295,4,
45296,1,45388,1769684,45387,0,45403,0,
45403,1,45488,1769804,45487,0,45495,6,
45496,1,45589,1770028,45587,0,45596,3,
45596,1,45689,1770192,45688,0,45698,1,
45699,1,45792,1770004,45788,0,45796,11,
45796,1,45889,1770056,45888,0,45896,7,
45897,1,45990,1770116,45989,0,45996,4,
45997,1,46090,1770116,46089,0,46097,1,
46097,1,46191,1770200,46189,0,46197,1,
46198,1,46291,1770200,46290,0,46298,3,
46298,1,46392,1770260,46390,0,46399,6,
46399,1,46492,1770320,46490,0,46498,2,
46499,1,46595,1770172,46593,0,46604,6,
46604,1,46693,1770304,46692,0,46701,7,
46701,1,46792,1770996,46791,0,46796,29,
46797,1,46892,1771356,46891,0,46897,29,
46897,1,46993,1771656,46992,0,46998,27,
46998,1,47093,1771768,47092,0,47098,29,
47098,1,47193,1772004,47192,0,47199,27,
47199,1,47294,1772240,47293,0,47304,27,
47304,1,47395,1772188,47393,0,47400,36,
47400,1,47494,1772248,47493,0,47499,30,
47499,1,47594,1772820,47594,0,47599,27,
47599,1,47694,1774020,47693,0,47699,28,
47699,1,47795,1769912,47794,0,47800,17,
47800,1,47896,1769972,47895,0,47907,4,
47908,1,47997,1769972,47995,0,48004,4,
48005,1,48097,1769972,48096,0,48104,1,
48104,1,48197,1769852,48196,0,48202,5,
48203,1,48298,1769912,48297,0,48304,4,
48305,1,48398,1769912,48397,0,48405,5,
48406,1,48499,1769964,48497,0,48506,3,
48507,1,48600,1770024,48599,0,48607,3,
48607,1,48700,1770084,48699,0,48707,3,
48708,1,48801,1770084,48800,0,48809,3,
48809,1,48903,1770136,48902,0,48921,6,
48922,1,49002,1769884,49001,0,49007,14,
49008,1,49104,1769884,49102,0,49110,3,
49110,1,49204,1769944,49203,0,49211,3,
49211,1,49305,1769944,49304,0,49313,1,
49314,1,49406,1770004,49405,0,49412,6,
49413,1,49506,1770776,49505,0,49511,22,
49511,1,49607,1771064,49606,0,49612,27,
49612,1,49707,1771420,49706,0,49713,27,
49713,1,49808,1771072,49806,0,49818,34,
49818,1,49908,1771312,49907,0,49913,30,
49913,1,50009,1771492,50008,0,50013,32,
