App,Package,Start Time,Duration,Filename
"System",,"Jul 17, 2018 @ 04:04:45 PM","15 min 35 sec","trepnTemp.db"

Time  [ms],"Screen State",Time  [ms],"Memory Usage [KB]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load (Normalized) [%]",
21776,1,21868,1731096,21867,0,21877,4,
21877,1,21969,1730088,21967,0,21976,8,
21976,1,22070,1730208,22068,0,22077,7,
22077,1,22170,1730388,22169,0,22178,3,
22178,1,22271,1730568,22270,0,22279,3,
22279,1,22372,1730688,22371,0,22381,7,
22381,1,22473,1730868,22472,0,22481,6,
22481,1,22573,1731048,22572,0,22579,5,
22581,1,22673,1730812,22672,0,22679,22,
22679,1,22775,1730760,22773,0,22779,27,
22780,1,22875,1730760,22874,0,22880,27,
22880,1,22975,1730928,22974,0,22981,33,
22981,1,23077,1730928,23075,0,23084,15,
23085,1,23176,1730988,23175,0,23185,5,
23185,1,23277,1731048,23276,0,23286,11,
23286,1,23377,1731200,23376,0,23382,21,
23383,1,23479,1731200,23478,0,23485,8,
23485,1,23580,1731200,23579,0,23587,7,
23587,1,23681,1731256,23680,0,23688,3,
23688,1,23782,1731328,23780,0,23788,6,
23789,1,23882,1731288,23881,0,23891,6,
23892,1,23983,1731348,23982,0,23990,4,
23990,1,24085,1731052,24082,0,24091,12,
24091,1,24185,1731052,24184,0,24192,5,
24193,1,24287,1731112,24286,0,24294,6,
24295,1,24336,1731112,24335,0,24344,7,
24345,1,24437,1731168,24435,0,24446,6,
24446,1,24537,1731168,24536,0,24545,7,
24545,1,24638,1731228,24637,0,24648,5,
24648,1,24739,1731192,24738,0,24744,9,
24745,1,24840,1731152,24839,0,24847,7,
24847,1,24940,1731152,24939,0,24947,6,
24947,1,25041,1731212,25040,0,25048,4,
25048,1,25142,1731328,25141,0,25148,5,
25149,1,25243,1731388,25241,0,25250,4,
25250,1,25344,1731460,25342,0,25355,15,
25355,1,25444,1731104,25443,0,25451,12,
25451,1,25544,1731104,25543,0,25551,3,
25552,1,25645,1731164,25644,0,25651,5,
25651,1,25746,1731224,25745,0,25752,6,
25753,1,25847,1731264,25845,0,25854,4,
25854,1,25947,1731264,25946,0,25954,6,
25955,1,26047,1731324,26046,0,26053,4,
26054,1,26148,1731236,26147,0,26152,11,
26153,1,26251,1732188,26249,0,26263,6,
26263,1,26349,1732408,26348,0,26354,29,
26354,1,26450,1732280,26449,0,26455,27,
26455,1,26552,1732340,26551,0,26559,6,
26559,1,26653,1732400,26652,0,26660,7,
26660,1,26753,1732484,26752,0,26763,6,
26764,1,26854,1732440,26853,0,26860,18,
26860,1,26953,1732804,26953,0,26959,27,
26959,1,27054,1733160,27053,0,27063,37,
27063,1,27155,1734256,27154,0,27164,71,
27164,1,27255,1734628,27255,0,27261,41,
27262,1,27355,1734752,27355,0,27361,39,
27361,1,27456,1735248,27455,0,27465,32,
27466,1,27557,1735484,27556,0,27562,42,
27562,1,27658,1735060,27657,0,27665,37,
27665,1,27758,1735296,27757,0,27765,56,
27765,1,27860,1739932,27859,0,27872,75,
27872,1,27959,1742164,27958,0,27969,88,
27969,1,28063,1743528,28062,0,28076,73,
28076,1,28166,1747420,28164,0,28176,61,
28177,1,28267,1752136,28266,0,28281,69,
