App,Package,Start Time,Duration,Filename
"System",,"Jul 17, 2018 @ 06:11:06 PM","15 min 34 sec","trepnTemp.db"

Time  [ms],"Screen State",Time  [ms],"Memory Usage [KB]",Time  [ms],"CPU Load (Normalized) [%]",Time  [ms],"CPU4 Frequency [kHz]",
46984,1,47080,1695616,47084,4,47080,1400000,
47084,1,47180,1695616,47201,4,47180,1400000,
47201,1,47280,1695616,47285,8,47281,1400000,
47285,1,47380,1695616,47385,4,47381,1400000,
47385,1,47481,1695616,47485,8,47481,1400000,
47486,1,47581,1695616,47586,4,47581,1400000,
47586,1,47681,1695616,47702,2,47682,1400000,
47702,1,47781,1695616,47786,10,47782,1400000,
47786,1,47882,1695616,47888,3,47882,1400000,
47889,1,47983,1695616,48002,4,47984,1400000,
48002,1,48082,1695616,48087,8,48083,1400000,
48087,1,48182,1695616,48188,2,48183,1400000,
48189,1,48283,1695616,48287,6,48283,1400000,
48288,1,48383,1695616,48387,3,48383,1400000,
48388,1,48483,1695616,48504,4,48484,1400000,
48504,1,48584,1695616,48588,6,48584,1400000,
48588,1,48685,1695616,48690,7,48685,1400000,
48690,1,48785,1695640,48794,8,48786,1400000,
48795,1,48886,1695640,48892,19,48887,1400000,
48893,1,48986,1695640,49015,35,48987,1400000,
49015,1,49087,1695640,49093,33,49087,1400000,
49093,1,49187,1695640,49194,25,49187,1400000,
49194,1,49287,1695640,49315,22,49289,1400000,
49316,1,49387,1695640,49395,29,49388,1400000,
49396,1,49488,1695640,49497,21,49488,1400000,
49498,1,49588,1695764,49597,20,49589,1400000,
49597,1,49689,1695764,49695,21,49690,1400000,
49695,1,49789,1695764,49817,8,49790,1400000,
49817,1,49889,1695640,49896,16,49890,1400000,
49897,1,49990,1695640,49996,9,49990,1400000,
49996,1,50091,1695640,50110,8,50092,1400000,
50110,1,50190,1695640,50195,14,50191,1400000,
50195,1,50291,1695888,50297,25,50291,1600000,
50297,1,50391,1695516,50396,36,50391,1600000,
50396,1,50491,1695516,50497,2,50492,1400000,
50497,1,50592,1695640,50612,4,50593,1400000,
50613,1,50692,1695344,50697,10,50693,1400000,
50697,1,50793,1695368,50797,5,50793,1400000,
50797,1,50895,1695492,50918,29,50896,1400000,
50919,1,50994,1695368,51001,42,50994,1400000,
51001,1,51096,1697128,51106,29,51096,1400000,
51107,1,51196,1697128,51201,53,51196,1600000,
51201,1,51297,1697004,51304,38,51297,1400000,
51304,1,51397,1698368,51432,43,51398,1400000,
51433,1,51497,1698120,51507,47,51499,1600000,
51507,1,51598,1698244,51607,43,51598,1400000,
51607,1,51698,1698136,51707,49,51698,1400000,
51707,1,51798,1698128,51806,42,51799,1600000,
51806,1,51898,1698252,51927,46,51899,1600000,
51928,1,52000,1698128,52005,42,52001,1600000,
52005,1,52099,1698128,52107,9,52100,1400000,
52108,1,52199,1698128,52226,18,52202,1400000,
52226,1,52300,1698252,52306,18,52300,1400000,
52307,1,52400,1698252,52406,9,52400,1400000,
52406,1,52500,1698252,52505,10,52501,1400000,
52505,1,52600,1698252,52605,0,52601,1400000,
52605,1,52701,1698228,52721,4,52701,1400000,
52721,1,52802,1698228,52810,8,52803,1400000,
52810,1,52902,1698228,52907,8,52903,1400000,
52907,1,53003,1698228,53021,6,53003,1400000,
53021,1,53103,1698352,53107,6,53103,1400000,
53108,1,53203,1698352,53211,2,53203,1400000,
53211,1,53303,1698352,53309,8,53304,1400000,
53309,1,53403,1698352,53408,3,53404,1400000,
53408,1,53504,1698352,53526,4,53504,1400000,
53526,1,53605,1698352,53610,21,53606,1400000,
53611,1,53705,1698376,53716,23,53705,1400000,
