App,Package,Start Time,Duration,Filename
"System",,"Jul 18, 2018 @ 01:00:04 PM","20 min 3 sec","trepnTemp.db"

Time  [ms],"Screen State",Time  [ms],"Memory Usage [KB]",Time  [ms],"CPU Load (Normalized) [%]",Time  [ms],"CPU4 Frequency [kHz]",
38371,1,38468,1660456,38473,25,38469,1600000,
38474,1,38570,1660456,38579,29,38574,1600000,
38579,1,38669,1660456,38671,25,38669,1600000,
38672,1,38769,1660456,38772,27,38769,1600000,
38772,1,38869,1660456,38876,25,38870,1600000,
38877,1,38970,1660456,38973,29,38970,1600000,
38973,1,39070,1660456,39073,25,39070,1600000,
39073,1,39170,1660456,39173,25,39171,1600000,
39173,1,39271,1660456,39275,25,39271,1600000,
39275,1,39371,1660456,39374,21,39371,1500000,
39374,1,39471,1660456,39474,23,39472,1500000,
39474,1,39573,1660456,39577,24,39573,1600000,
39577,1,39672,1660456,39676,29,39672,1600000,
39676,1,39772,1660456,39775,27,39773,1400000,
39776,1,39873,1660456,39875,15,39873,1600000,
39875,1,39973,1660456,39976,14,39973,1400000,
39976,1,40073,1660456,40078,12,40074,1600000,
40078,1,40174,1660384,40177,7,40174,1600000,
40177,1,40274,1660384,40278,4,40275,1600000,
40278,1,40374,1660384,40377,2,40374,1600000,
40378,1,40474,1660448,40478,25,40475,1600000,
40479,1,40578,1660464,40583,6,40578,1600000,
40583,1,40675,1660464,40678,6,40675,1600000,
40678,1,40775,1660464,40778,0,40776,1600000,
40778,1,40876,1660464,40880,0,40876,1600000,
40880,1,40976,1660464,40979,9,40976,1600000,
40979,1,41076,1660464,41079,24,41077,1400000,
41079,1,41176,1660464,41179,26,41177,1600000,
41179,1,41277,1660712,41281,25,41277,1600000,
41281,1,41377,1660712,41381,27,41378,1600000,
41381,1,41477,1660712,41480,20,41478,1600000,
41480,1,41578,1660960,41580,26,41578,1600000,
41581,1,41678,1661332,41682,29,41678,1600000,
41682,1,41778,1661952,41781,25,41779,1600000,
41781,1,41878,1662324,41881,27,41879,1600000,
41882,1,41979,1662696,41982,25,41980,1600000,
41982,1,42080,1663068,42084,27,42080,1600000,
42084,1,42180,1663688,42183,27,42180,1600000,
42183,1,42280,1663936,42283,31,42281,1600000,
42283,1,42381,1664308,42384,27,42381,1600000,
42384,1,42481,1664688,42490,27,42482,1600000,
42490,1,42581,1665060,42584,27,42582,1600000,
42584,1,42682,1665308,42684,27,42682,1600000,
42684,1,42782,1665680,42784,25,42782,1600000,
42785,1,42883,1666052,42887,27,42883,1600000,
42887,1,42983,1666300,42985,31,42983,1600000,
42986,1,43083,1666672,43086,27,43083,1600000,
43086,1,43183,1667044,43186,25,43184,1600000,
43186,1,43284,1657124,43288,31,43284,1600000,
43288,1,43386,1650800,43388,30,43386,1600000,
43388,1,43486,1650800,43490,25,43486,1600000,
43491,1,43586,1650800,43589,29,43586,1600000,
43589,1,43686,1650800,43691,25,43687,1600000,
43691,1,43786,1650800,43789,30,43787,1600000,
43789,1,43887,1650800,43889,27,43887,1600000,
43890,1,43989,1652660,43992,29,43990,1600000,
43992,1,44089,1654768,44093,27,44090,1600000,
44094,1,44190,1654768,44193,27,44190,1600000,
44193,1,44290,1654768,44293,27,44291,1600000,
44294,1,44390,1654768,44393,25,44391,1600000,
44393,1,44490,1654892,44494,30,44491,1600000,
44495,1,44591,1654892,44593,27,44591,1600000,
44593,1,44691,1654892,44693,25,44691,1600000,
44694,1,44791,1654892,44794,27,44792,1600000,
44794,1,44891,1654892,44895,27,44892,1600000,
44896,1,44992,1654892,44994,27,44992,1600000,
44995,1,45092,1654892,45097,25,45092,1600000,
45097,1,45192,1654892,45195,27,45193,1600000,
45195,1,45292,1654892,45296,30,45293,1600000,
45297,1,45393,1654892,45395,27,45393,1600000,
45396,1,45493,1654892,45496,27,45493,1600000,
45496,1,45593,1654892,45596,30,45593,1600000,
45596,1,45693,1654892,45697,27,45694,1600000,
45698,1,45793,1654892,45796,25,45794,1600000,
45796,1,45894,1654892,45896,30,45894,1600000,
45897,1,45995,1654892,45998,29,45995,1600000,
45998,1,46098,1654892,46106,27,46099,1600000,
46106,1,46194,1654892,46199,30,46195,1600000,
46199,1,46295,1654892,46297,27,46295,1600000,
46297,1,46395,1654892,46398,27,46395,1600000,
46398,1,46495,1654892,46500,25,46496,1600000,
46500,1,46595,1654892,46598,27,46596,1600000,
46598,1,46696,1654892,46699,29,46696,1600000,
46699,1,46796,1654892,46799,25,46796,1600000,
46799,1,46896,1654892,46900,25,46897,1600000,
46901,1,46996,1654892,46999,27,46997,1600000,
46999,1,47099,1654892,47103,25,47100,1600000,
47104,1,47199,1654892,47202,29,47200,1600000,
47202,1,47299,1654892,47303,32,47300,1600000,
47304,1,47400,1654892,47402,27,47400,1600000,
47403,1,47500,1655016,47503,25,47500,1600000,
47503,1,47600,1655016,47603,27,47600,1600000,
47603,1,47700,1655016,47708,27,47701,1600000,
47709,1,47801,1655016,47803,25,47801,1600000,
47804,1,47901,1655016,47903,25,47901,1600000,
47904,1,48002,1655016,48006,25,48002,1600000,
48006,1,48101,1655016,48106,30,48102,1600000,
48106,1,48202,1655016,48204,30,48202,1600000,
48205,1,48302,1655016,48305,25,48302,1600000,
48305,1,48402,1655016,48405,29,48403,1600000,
48405,1,48454,1655016,48475,33,48455,1600000,
48475,1,48555,1655016,48559,32,48555,1600000,
48559,1,48655,1655388,48658,25,48655,1600000,
48658,1,48755,1655636,48758,25,48756,1600000,
48758,1,48855,1656008,48863,27,48856,1600000,
48863,1,48956,1656380,48958,29,48956,1600000,
48958,1,49056,1656752,49058,27,49056,1600000,
49059,1,49157,1657000,49159,25,49157,1600000,
49159,1,49257,1657372,49262,27,49257,1600000,
49262,1,49357,1657744,49360,30,49358,1600000,
49360,1,49457,1658116,49461,27,49459,1600000,
49461,1,49558,1658364,49560,27,49558,1600000,
49561,1,49658,1658736,49662,27,49658,1600000,
49662,1,49758,1659108,49761,27,49758,1600000,
49761,1,49859,1659480,49862,27,49859,1600000,
49862,1,49959,1659852,49962,25,49960,1600000,
49962,1,50059,1660100,50063,27,50060,1600000,
50064,1,50160,1660472,50162,27,50160,1600000,
50163,1,50260,1660844,50263,25,50260,1600000,
50263,1,50360,1661216,50363,27,50361,1600000,
50364,1,50461,1661464,50466,25,50461,1600000,
50467,1,50561,1651668,50564,30,50562,1600000,
50565,1,50661,1659232,50666,23,50662,1400000,
50666,1,50761,1663324,50764,22,50762,1600000,
50764,1,50864,1663324,50869,25,50864,1600000,
50869,1,50964,1663324,50967,30,50964,1600000,
50967,1,51064,1663324,51067,27,51065,1600000,
51067,1,51164,1663324,51167,25,51165,1600000,
51167,1,51265,1663324,51269,25,51265,1600000,
51269,1,51366,1663324,51370,30,51367,1600000,
51371,1,51466,1663324,51469,27,51467,1600000,
51469,1,51566,1663324,51569,25,51567,1600000,
51569,1,51667,1663324,51672,27,51667,1600000,
51672,1,51767,1663324,51769,30,51767,1600000,
51770,1,51867,1663324,51870,25,51868,1600000,
51870,1,51967,1663324,51970,27,51968,1600000,
51971,1,52068,1663324,52072,27,52068,1600000,
52072,1,52168,1663324,52171,30,52168,1600000,
52171,1,52269,1663324,52272,27,52269,1600000,
52272,1,52369,1663324,52372,27,52369,1600000,
52372,1,52469,1663324,52473,25,52470,1600000,
52474,1,52570,1663324,52572,34,52570,1600000,
52572,1,52670,1663324,52672,25,52670,1600000,
52673,1,52770,1663324,52774,27,52771,1600000,
52775,1,52871,1663324,52877,25,52871,1600000,
52877,1,52971,1663324,52973,30,52971,1600000,
52974,1,53071,1663324,53074,27,53071,1600000,
53074,1,53171,1663324,53174,25,53171,1600000,
53174,1,53271,1663324,53275,25,53272,1600000,
53276,1,53372,1663324,53376,27,53372,1600000,
53376,1,53472,1663324,53474,27,53472,1600000,
53475,1,53572,1663324,53575,25,53572,1600000,
