App,Package,Start Time,Duration,Filename
"System",,"Jul 18, 2018 @ 12:45:20 AM","56 min 46 sec","trepnTemp.db"

Time  [ms],"Screen State",Time  [ms],"Memory Usage [KB]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load (Normalized) [%]",
26964,1,27063,1731392,27063,0,27065,2,
27065,1,27164,1731484,27163,0,27165,2,
27165,1,27270,1731608,27267,0,27280,2,
27281,1,27368,1731608,27366,0,27386,1,
27387,1,27485,1731732,27474,0,27490,3,
27490,1,27577,1731980,27567,0,27579,4,
27580,1,27667,1730924,27667,0,27669,6,
27669,1,27772,1730924,27769,0,27782,3,
27783,1,27876,1730924,27873,0,27888,1,
27889,1,27977,1730924,27974,0,27988,2,
27993,1,28074,1730924,28073,0,28075,5,
28075,1,28173,1730924,28173,0,28175,0,
28175,1,28277,1730924,28275,0,28284,1,
28285,1,28378,1730924,28376,0,28391,1,
28392,1,28500,1730900,28486,0,28515,2,
28515,1,28527,1730900,28526,0,28530,7,
28531,1,28626,1730900,28625,0,28627,3,
28627,1,28726,1730900,28726,0,28728,2,
28728,1,28828,1730900,28827,0,28839,1,
28840,1,28939,1731024,28936,0,28950,2,
28951,1,29036,1731024,29034,0,29049,1,
29050,1,29137,1731024,29135,0,29163,1,
29164,1,29233,1731024,29233,0,29235,4,
29235,1,29334,1731024,29334,0,29336,2,
29336,1,29436,1731008,29435,0,29444,6,
29445,1,29538,1731008,29536,0,29548,1,
29549,1,29650,1731132,29640,0,29663,1,
29666,1,29736,1731132,29735,0,29738,6,
29738,1,29836,1731132,29835,0,29838,2,
29838,1,29941,1731132,29939,0,29953,7,
29954,1,30037,1731132,30036,0,30038,2,
30039,1,30137,1731256,30136,0,30139,0,
30139,1,30243,1731256,30239,0,30253,2,
30254,1,30344,1731256,30341,0,30353,1,
30354,1,30455,1731256,30454,0,30458,2,
30459,1,30543,1731256,30543,0,30545,6,
30545,1,30644,1731348,30643,0,30646,2,
30646,1,30744,1731348,30744,0,30746,0,
30746,1,30849,1731348,30847,0,30861,1,
30862,1,30965,1731348,30955,0,30969,2,
30969,1,31046,1731348,31046,0,31048,2,
31049,1,31146,1731472,31146,0,31149,2,
31149,1,31255,1731472,31252,0,31264,3,
31265,1,31356,1731472,31354,0,31369,1,
31370,1,31477,1731472,31474,0,31502,2,
31508,1,31551,1731472,31550,0,31553,6,
31553,1,31651,1731472,31651,0,31653,2,
31653,1,31751,1731596,31751,0,31753,0,
31753,1,31854,1731596,31853,0,31866,1,
31866,1,31979,1731596,31973,0,32007,2,
32008,1,32061,1731596,32058,0,32073,1,
32074,1,32162,1731596,32158,0,32174,2,
32175,1,32276,1731720,32270,0,32297,1,
32304,1,32358,1731720,32357,0,32360,4,
32360,1,32458,1731704,32457,0,32460,4,
32460,1,32562,1731704,32559,0,32573,3,
32574,1,32673,1731520,32663,0,32692,1,
32692,1,32759,1731520,32759,0,32761,6,
32762,1,32860,1731620,32859,0,32861,4,
32862,1,32964,1731620,32962,0,32974,5,
32975,1,33068,1731744,33064,0,33100,1,
33101,1,33167,1731868,33164,0,33194,1,
33201,1,33263,1730780,33263,0,33265,10,
33265,1,33363,1730780,33363,0,33365,0,
33365,1,33466,1730776,33464,0,33473,4,
33473,1,33578,1730776,33572,0,33616,2,
33617,1,33671,1730776,33667,0,33683,1,
33684,1,33769,1730776,33767,0,33779,2,
33787,1,33881,1730776,33873,0,33915,1,
33917,1,33968,1730776,33968,0,33970,6,
33970,1,34068,1730776,34068,0,34070,3,
34070,1,34168,1730776,34168,0,34173,2,
34174,1,34274,1730776,34272,0,34284,2,
34284,1,34390,1730776,34382,0,34427,1,
34427,1,34473,1730776,34473,0,34475,6,
34475,1,34573,1730776,34573,0,34575,2,
34575,1,34676,1730900,34674,0,34680,1,
34681,1,34790,1730900,34781,0,34807,3,
34813,1,34874,1730900,34874,0,34876,3,
34876,1,34975,1730856,34975,0,34977,2,
34977,1,35075,1730856,35075,0,35077,0,
35077,1,35180,1730972,35177,0,35189,3,
35190,1,35292,1730972,35290,0,35319,1,
35323,1,35377,1730972,35376,0,35378,5,
35378,1,35477,1730972,35477,0,35479,5,
35479,1,35580,1730972,35578,0,35585,5,
35586,1,35683,1731080,35679,0,35693,0,
35694,1,35797,1731080,35788,0,35824,1,
