App,Package,Start Time,Duration,Filename
"System",,"Jul 17, 2018 @ 04:04:43 PM","15 min 35 sec","trepnTemp.db"

Time  [ms],"Screen State",Time  [ms],"Memory Usage [KB]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load (Normalized) [%]",
54473,1,54569,1789004,54568,0,54574,26,
54575,1,54669,1789004,54668,0,54677,25,
54678,1,54769,1789000,54769,0,54771,27,
54772,1,54869,1789124,54869,0,54874,30,
54874,1,54970,1789124,54969,0,54972,21,
54972,1,55070,1789124,55070,0,55074,26,
55074,1,55170,1789752,55170,0,55174,14,
55175,1,55271,1789884,55270,0,55277,15,
55278,1,55371,1790008,55371,63,55374,22,
55375,1,55472,1801112,55471,63,55475,24,
55475,1,55572,1795656,55571,63,55575,15,
55576,1,55673,1794084,55672,63,55676,12,
55676,1,55774,1793956,55772,63,55782,3,
55782,1,55873,1793956,55872,0,55877,8,
55877,1,55973,1794080,55972,0,55978,10,
55978,1,56073,1803440,56073,0,56075,23,
56075,1,56173,1800192,56173,0,56175,24,
56176,1,56274,1800068,56273,0,56277,16,
56278,1,56374,1800192,56374,0,56378,17,
56378,1,56474,1800316,56474,0,56478,6,
56478,1,56575,1800440,56574,0,56578,1,
56579,1,56676,1800564,56675,0,56680,1,
56680,1,56775,1800680,56775,0,56779,2,
56779,1,56876,1800804,56875,0,56879,2,
56879,1,56976,1800928,56975,0,56979,0,
56979,1,57076,1801052,57076,0,57079,1,
57080,1,57176,1801176,57176,0,57180,0,
57180,1,57277,1801424,57276,0,57280,0,
57280,1,57377,1801548,57377,0,57381,0,
57381,1,57477,1801672,57477,0,57481,2,
57482,1,57578,1801796,57577,0,57581,4,
57582,1,57678,1802168,57677,0,57681,9,
57682,1,57778,1791504,57777,0,57780,21,
57782,1,57878,1791628,57878,0,57880,30,
57880,1,57978,1791876,57978,0,57981,26,
57981,1,58079,1792116,58079,0,58082,28,
58082,1,58179,1792240,58179,0,58181,26,
58181,1,58279,1792496,58279,0,58283,26,
58284,1,58380,1792152,58379,0,58382,35,
58382,1,58480,1792152,58480,0,58485,23,
58485,1,58581,1792028,58580,0,58593,14,
58594,1,58681,1803188,58680,51,58684,20,
58684,1,58781,1803248,58780,51,58784,29,
58785,1,58881,1826560,58881,51,58885,21,
58885,1,58982,1829412,58981,51,58985,25,
58985,1,59082,1829412,59082,51,59085,9,
59085,1,59182,1829536,59182,51,59185,6,
