App,Package,Start Time,Duration,Filename
"System",,"Jul 17, 2018 @ 03:16:14 PM","1 min 36 sec","trepnTemp.db"

Time  [ms],"Screen State",Time  [ms],"Memory Usage [KB]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load (Normalized) [%]",
20945,1,21055,1812620,21036,0,21148,2,
21091,1,21137,1812540,21134,0,21256,1,
21149,1,21238,1812524,21235,0,21335,5,
21261,1,21334,1812648,21333,0,21435,6,
21335,1,21434,1812772,21433,0,21548,5,
21435,1,21538,1812896,21536,0,21652,2,
21555,1,21642,1812852,21639,0,21771,1,
21652,1,21747,1812852,21739,0,21839,6,
21771,1,21837,1812852,21837,0,21939,4,
21839,1,21938,1810940,21937,0,22055,3,
21940,1,22045,1810940,22042,0,22154,1,
22056,1,22151,1810900,22143,0,22243,0,
22154,1,22241,1810900,22241,0,22343,20,
22243,1,22342,1811204,22341,0,22445,12,
22343,1,22442,1811880,22442,0,22545,0,
22445,1,22542,1812128,22542,0,22649,2,
22546,1,22643,1812252,22642,0,22780,0,
22650,1,22746,1812564,22744,0,22845,7,
22783,1,22843,1812148,22843,0,22945,0,
22845,1,22943,1812180,22943,0,23056,3,
22945,1,23047,1812304,23045,0,23173,1,
23057,1,23152,1812288,23146,0,23263,1,
23176,1,23253,1812412,23249,0,23372,1,
23264,1,23361,1812536,23356,0,23417,1,
23372,1,23403,1812536,23399,0,23499,8,
23418,1,23497,1812820,23497,0,23601,2,
23499,1,23598,1812820,23597,0,23704,6,
23601,1,23700,1812820,23698,0,23822,1,
23704,1,23805,1812820,23802,0,23903,9,
23823,1,23901,1812820,23901,0,24003,0,
23903,1,24001,1812936,24001,0,24103,0,
24003,1,24102,1813060,24101,0,24203,0,
24103,1,24202,1813060,24201,0,24319,5,
24203,1,24307,1813180,24304,0,24465,1,
24320,1,24451,1813304,24430,0,24534,12,
24465,1,24529,1813592,24529,0,24616,43,
24534,1,24606,1820236,24606,0,24715,38,
24616,1,24706,1821748,24706,0,24813,44,
24715,1,24807,1812860,24806,0,24912,26,
24813,1,24907,1815456,24906,0,25012,44,
24912,1,25007,1822412,25007,0,25112,45,
25012,1,25108,1835192,25107,0,25215,37,
25112,1,25208,1851436,25208,0,25317,22,
25215,1,25311,1844528,25310,0,25411,35,
25318,1,25409,1855784,25408,0,25514,45,
25411,1,25510,1852932,25509,0,25616,48,
25514,1,25610,1849448,25610,0,25723,35,
25616,1,25711,1847412,25710,0,25815,50,
25723,1,25811,1844844,25810,0,25917,25,
25815,1,25911,1843372,25910,0,26018,28,
