App,Package,Start Time,Duration,Filename
"System",,"Jul 17, 2018 @ 06:11:05 PM","15 min 34 sec","trepnTemp.db"

Time  [ms],"Screen State",Time  [ms],"Memory Usage [KB]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load (Normalized) [%]",
40658,1,40752,1807972,40752,46,40755,8,
40755,1,40853,1808108,40853,0,40857,1,
40857,1,40954,1808108,40953,0,40963,1,
40963,1,41055,1808060,41053,0,41058,7,
41058,1,41154,1808060,41154,0,41161,3,
41161,1,41255,1808044,41254,0,41258,1,
41258,1,41355,1805948,41354,0,41359,0,
41359,1,41456,1806072,41455,0,41459,0,
41459,1,41555,1806196,41555,0,41559,1,
41560,1,41655,1806196,41655,0,41659,1,
41660,1,41756,1806320,41755,0,41760,0,
41760,1,41856,1806444,41856,0,41860,1,
41860,1,41957,1806568,41956,0,41960,1,
41960,1,42057,1806692,42056,0,42060,0,
42061,1,42157,1806816,42156,0,42160,1,
42160,1,42257,1806940,42257,0,42260,0,
42261,1,42357,1807064,42357,0,42361,0,
42361,1,42458,1807116,42457,0,42461,1,
42461,1,42558,1807240,42558,0,42561,3,
42562,1,42660,1807364,42659,0,42662,4,
42662,1,42760,1807488,42759,0,42763,24,
42763,1,42860,1807468,42859,0,42862,20,
42862,1,42960,1807584,42960,0,42963,19,
42963,1,43061,1807708,43060,0,43063,25,
43063,1,43161,1807568,43160,0,43164,20,
43164,1,43261,1807460,43261,0,43264,16,
43264,1,43362,1807656,43362,0,43365,25,
43365,1,43462,1807656,43462,0,43464,15,
43465,1,43563,1807572,43562,0,43565,9,
43565,1,43663,1807784,43663,56,43665,18,
43665,1,43764,1807900,43763,56,43766,16,
43766,1,43865,1806588,43865,56,43868,34,
43868,1,43967,1810264,43967,56,43971,25,
43972,1,44066,1809396,44065,56,44072,19,
44072,1,44166,1809396,44165,56,44170,12,
44170,1,44266,1809336,44266,56,44271,10,
44271,1,44367,1809460,44366,56,44373,8,
44374,1,44467,1809584,44466,0,44470,2,
44470,1,44567,1809584,44567,0,44571,1,
44571,1,44668,1809200,44667,0,44673,3,
44675,1,44768,1809200,44767,0,44771,2,
44771,1,44868,1809200,44867,0,44871,2,
44871,1,44968,1809200,44968,0,44971,2,
44972,1,45069,1809200,45068,0,45072,2,
45072,1,45169,1809380,45168,0,45173,5,
45173,1,45269,1809504,45268,0,45271,8,
45271,1,45370,1809628,45369,0,45373,4,
45373,1,45470,1809628,45469,0,45474,2,
45474,1,45570,1809628,45569,0,45574,3,
45574,1,45670,1809628,45670,0,45674,3,
45674,1,45771,1809752,45770,0,45774,3,
45774,1,45871,1809752,45870,0,45874,2,
45874,1,45971,1809752,45970,0,45973,10,
45973,1,46071,1809628,46071,0,46073,19,
46073,1,46171,1813120,46171,0,46173,30,
46174,1,46272,1803248,46271,0,46274,30,
46274,1,46372,1804224,46371,0,46374,31,
46374,1,46472,1815364,46472,0,46474,31,
46474,1,46573,1807452,46572,0,46583,41,
46583,1,46673,1817652,46672,0,46676,34,
46677,1,46774,1798588,46773,0,46777,37,
46777,1,46874,1798340,46874,0,46878,24,
46878,1,46977,1795704,46976,41,46979,19,
46980,1,47076,1795492,47076,41,47079,12,
47080,1,47176,1795492,47176,41,47178,7,
47178,1,47277,1795492,47277,41,47281,3,
47281,1,47377,1795572,47377,41,47380,5,
47380,1,47478,1795696,47478,0,47482,1,
47482,1,47578,1795696,47578,0,47582,3,
47582,1,47679,1795696,47678,0,47682,1,
47683,1,47779,1794916,47778,0,47782,6,
47783,1,47879,1794916,47878,0,47883,2,
47883,1,47979,1794916,47979,0,47983,2,
47983,1,48080,1794916,48079,0,48083,3,
48084,1,48180,1794916,48179,0,48184,1,
48184,1,48280,1794988,48280,0,48284,3,
48285,1,48381,1794988,48380,0,48384,3,
48385,1,48481,1794988,48480,0,48485,2,
48485,1,48581,1794988,48581,0,48585,5,
48585,1,48682,1795112,48681,0,48685,3,
48686,1,48782,1795112,48781,0,48786,1,
48786,1,48882,1795112,48882,0,48886,3,
48886,1,48982,1795112,48982,0,48986,0,
48987,1,49083,1792768,49082,0,49086,2,
49087,1,49183,1792892,49182,0,49187,0,
49187,1,49283,1793016,49283,0,49287,1,
49287,1,49384,1793140,49383,0,49388,0,
49388,1,49484,1793264,49484,0,49486,5,
49486,1,49584,1793264,49583,0,49587,7,
49587,1,49684,1793388,49684,0,49687,20,
49687,1,49784,1793512,49784,0,49787,18,
49787,1,49885,1793636,49884,0,49888,19,
49889,1,49986,1793512,49985,0,49988,16,
49988,1,50086,1793684,50085,0,50090,19,
50090,1,50187,1793876,50186,0,50189,24,
50189,1,50287,1793972,50286,0,50290,18,
50290,1,50387,1794188,50386,0,50391,10,
50392,1,50487,1794388,50487,57,50491,11,
50491,1,50588,1794372,50587,57,50591,10,
50591,1,50688,1794456,50687,57,50692,8,
50692,1,50790,1794456,50789,57,50793,8,
50793,1,50889,1794456,50888,57,50892,9,
50892,1,50989,1794456,50989,0,50992,7,
50992,1,51091,1794456,51090,0,51096,3,
51097,1,51190,1794656,51190,0,51194,5,
51194,1,51291,1794780,51290,0,51294,2,
51295,1,51391,1795020,51390,0,51394,1,
51395,1,51491,1795144,51491,0,51495,1,
51495,1,51592,1795268,51591,0,51604,9,
51604,1,51691,1794552,51691,0,51693,24,
51693,1,51792,1794868,51791,0,51796,24,
51796,1,51892,1809664,51892,0,51894,30,
51894,1,51992,1811012,51992,0,51996,34,
51996,1,52093,1811260,52093,0,52096,24,
52096,1,52194,1811880,52194,0,52197,27,
52197,1,52294,1808924,52294,0,52297,39,
52297,1,52395,1808548,52394,0,52398,32,
52398,1,52495,1809168,52495,0,52499,27,
52499,1,52596,1820352,52595,48,52598,38,
52598,1,52696,1815516,52696,48,52699,26,
52699,1,52796,1815516,52796,48,52798,19,
52799,1,52898,1815640,52897,48,52901,14,
52902,1,52998,1815516,52998,48,53003,13,
53003,1,53098,1815516,53097,48,53101,5,
53101,1,53198,1815516,53198,48,53202,11,
53202,1,53299,1815468,53298,48,53302,4,
53302,1,53399,1815468,53398,0,53402,2,
53402,1,53499,1815468,53498,0,53502,2,
53503,1,53599,1815468,53599,0,53602,1,
53603,1,53699,1815468,53699,0,53703,1,
53703,1,53800,1815592,53799,0,53803,1,
53803,1,53900,1815592,53900,0,53903,1,
53904,1,54001,1815592,54000,0,54004,5,
